exchange,year,fqtr,comname,ticker,TOTAL_PRODUCTION,OIL_PRODUCTION,NGL_PRODUCTION,GAS_PRODUCTION,PRICE_OIL_HEDGED,PRICE_GAS_HEDGED,PRICE_OIL_UNHEDGED,PRICE_GAS_UNHEDGED,TOTAL_LINE_OF_CREDIT,TOTAL_CREDIT_UTILIZED,AVAIL_LINE_OF_CREDIT,Debt_Yr_1,Debt_YR_23,Debt_YR_45,Debt_yr_ge5,Remaining_DEBT
BZ,2012,1,    Petroleo Brasileiro SA,PETR4,2676,2207,,2772,,,,,,,,,6931.3069,19777.2413,53358.93778,80067.486
BZ,2011,4,    Petroleo Brasileiro SA,PETR4,2662,2195,,2802,,,,,,,,,6862.3352,18724.1342,47590.83347,73123.7268
BZ,2011,3,    Petroleo Brasileiro SA,PETR4,2572,2108,,2736,,,,,,,,,4247.6734,9524.4499,54369.25063,68141.3739
BZ,2011,2,    Petroleo Brasileiro SA,PETR4,2598,2142,,2688,,,,,,,,,6913.8097,9635.3733,54825.37648,71374.5594
BZ,2011,1,    Petroleo Brasileiro SA,PETR4,2627,2184,,2604,,,,,,,,,6652.532,9614.6755,52687.43854,68954.646
BZ,2010,4,    Petroleo Brasileiro SA,PETR4,2620,2173,,2682,,,,,,,,,7004.3337,9188.6361,45269.87952,
BZ,2010,3,    Petroleo Brasileiro SA,PETR4,2570,2135,,2562,,,,,,,,,5363.076,6061.3742,42866.33375,54290.7839
BZ,2010,2,    Petroleo Brasileiro SA,PETR4,,,,,,,,,,,,,5357.6438,5079.4974,40859.20011,51296.3412
BZ,2010,1,    Petroleo Brasileiro SA,PETR4,2547,2127,,2472,,,,,,,,,6744.9165,5162.3689,37098.90582,49006.1912
BZ,2009,4,    Petroleo Brasileiro SA,PETR4,2552,2136,,2496,,,,,,,,,10997.802,5111.7939,32514.22216,48623.818
BZ,2009,3,    Petroleo Brasileiro SA,PETR4,2534,2111,,2478,,,,,,,,,12913.1511,5350.6807,26571.12318,44834.955
BZ,2009,2,    Petroleo Brasileiro SA,PETR4,,,,,,,,,,,,,12985.3696,4159.7254,11008.16121,28153.2562
BZ,2009,1,    Petroleo Brasileiro SA,PETR4,2482,2066,,2424,,,,,,,,,8560.1441,4058.0176,10737.51201,23355.6737
BZ,2008,4,    Petroleo Brasileiro SA,PETR4,2428,1986,,2568,,,,,0,,0,,3181.5451,7180.98,11166.40959,21427.1089
BZ,2008,3,    Petroleo Brasileiro SA,PETR4,2437,1993,,2580,,,,,,,,912.6950465,5017.6568,10939.1673,1571.897708,18441.4169
BZ,2008,2,    Petroleo Brasileiro SA,PETR4,2389,1958,,2502,,,,,0,,0,2521.350081,7273.4877,3676.0525,6859.675479,20330.5657
BZ,2008,1,    Petroleo Brasileiro SA,PETR4,2345,1924,,2442,,,,,0,,0,3410.875365,6351.2366,3490.7168,6604.423198,19857.252
BZ,2007,4,    Petroleo Brasileiro SA,PETR4,2285,1893,,2268,,,,,0,,0,,6718.3608,3278.5163,6778.602024,16789.6068
BZ,2007,3,    Petroleo Brasileiro SA,PETR4,2309,1908,,2310,,,,,,,,722.9175083,6211.9272,7859.6036,,14794.4483
BZ,2007,2,    Petroleo Brasileiro SA,PETR4,2303,1906,,2286,,,,,0,,0,1052.270941,5504.8216,7706.5202,,14263.6127
BZ,2007,1,    Petroleo Brasileiro SA,PETR4,2305,1911,,2262,,,,,,,,1749.336735,5062.5603,8150.5097,,14962.4067
BZ,2006,4,    Petroleo Brasileiro SA,PETR4,2334,1938,,2244,,,,,0,,0,1500.413916,4028.46,9236.7252,,14765.1776
BZ,2006,3,    Petroleo Brasileiro SA,PETR4,2301,1903,,2256,,,,,0,,0,,,,,
BZ,2006,2,    Petroleo Brasileiro SA,PETR4,2273,1895,,2268,,,,,,,,,,,,13414.7914
BZ,2006,1,    Petroleo Brasileiro SA,PETR4,2279,1909,,2214,,,,,,,,,,,,14118.9264
BZ,2005,4,    Petroleo Brasileiro SA,PETR4,2256,1892,,2190,,,,,0,,0,,5206.7365,3522.8172,6061.013916,14821.6083
BZ,2005,3,    Petroleo Brasileiro SA,PETR4,2257,1889,,2208,,,,,0,,0,,,,,
BZ,2005,2,    Petroleo Brasileiro SA,PETR4,2279,1897,,2296,,,,,0,,0,,,,,
BZ,2005,1,    Petroleo Brasileiro SA,PETR4,2071,1707,,2184,,,,,0,,0,,,,,
BZ,2004,4,    Petroleo Brasileiro SA,PETR4,,,,,,,,,0,,0,,,,2287.274096,
BZ,2004,3,    Petroleo Brasileiro SA,PETR4,,,,,,,,,0,,0,335.1111189,3263.958,2507.5868,5826.066462,20062.8975
SM,2019,2,    Repsol SA,REP,694,258,,2446,62.2,3.1,,,,,,,,,,
SM,2019,1,    Repsol SA,REP,705,244,,2561,56.5,3.4,,,,,,,,,,
SM,2018,4,    Repsol SA,REP,722,263,,2576,63.9,,,,2575.5548,,2575.5548,5014.8308,4096.3804,1252.8488,9242.9092,19606.9692
SM,2018,3,    Repsol SA,REP,691,250,,2476,66.9,3.3,,,,,,,,,,
SM,2018,2,    Repsol SA,REP,720,263,,2577,64.2,3.3,,,,,,,,,,
SM,2018,1,    Repsol SA,REP,727,269,,2571,60.9,3.5,,,,,,,,,,
SM,2017,4,    Repsol SA,REP,715.7717391,257.9673913,,2571.858696,,,,,3009.1066,,3009.1066,5185.0886,4448.14,2337.0768,9527.435,21497.7404
SM,2017,3,    Repsol SA,REP,693,252,,2477,47.7,2.7,,,,,,,,,,
SM,2017,2,    Repsol SA,REP,677,253,,2381,44.1,2.8,,,,,,,,,,
SM,2017,1,    Repsol SA,REP,693,258,,2442,49.4,3.1,,,,,,,,,,
SM,2016,4,    Repsol SA,REP,679,233,,2506,,,,,4671.2663,,4671.2663,7454.6196,4091.1813,3885.5148,6127.807,21559.1227
SM,2016,3,    Repsol SA,REP,671,239,,2423,41.5,2.2,,,,,,,,,,
SM,2016,2,    Repsol SA,REP,697,246,,2530,40.1,2.3,,,,,,,,,,
SM,2016,1,    Repsol SA,REP,714,255,,2579,30.3,2.4,,,,,,,,,,
SM,2015,4,    Repsol SA,REP,697,246,,2533,37.8,2.5,,,,,,,,,,23828.0514
SM,2015,3,    Repsol SA,REP,653,244,,2298,44.4,2.8,,,,,,,,,,
SM,2015,2,    Repsol SA,REP,525,203,,1811,55.7,3.2,,,,,,,,,,
SM,2015,1,    Repsol SA,REP,354.6,132.2,,1249,44.6,2.8,,,,,,,,,,
SM,2014,4,    Repsol SA,REP,371,143,,1283,61.3,3.6,,,,,,4900.5,3309.35,2828.98,4201.12,
SM,2014,3,    Repsol SA,REP,366,141.4,,1261.24,84.3,3.6,,,,,,,,,,
SM,2014,2,    Repsol SA,REP,338,122,,1216,87.8,4,,,,,,,,,,
SM,2014,1,    Repsol SA,REP,342,131,,1185,85.9,4.2,,,,,,,,,,
SM,2013,4,    Repsol SA,REP,321,121,,1123,,,,,,,,,,,,
SM,2013,3,    Repsol SA,REP,343.8,135.1,,1172.48,89,3.8,,,,,,,,,,
SM,2013,2,    Repsol SA,REP,359,149,,1179,86.5,3.7,,,,,,,,,,
SM,2013,1,    Repsol SA,REP,360,151,,1177,93.7,4.4,,,,,,,,,,
SM,2012,4,    Repsol SA,REP,351,145,,1140.44,89.3,3.7,,,,,,,,,,
SM,2012,3,    Repsol SA,REP,339,145,,1091,85.5,3.7,,,,,,,,,,
SM,2012,2,    Repsol SA,REP,320,144,,987,86.9,3.9,,,,,,,,,,
SM,2012,1,    Repsol SA,REP,323,136,,1054,93.8,3.5,,,,,,,,,,
SM,2011,4,    Repsol SA,REP,292,112,,1011.24,86.6,3.7,,,,,,,,,,
SM,2011,3,    Repsol SA,REP,283,98,,1033,83.2,3.8,,,,,,,,,,
SM,2011,2,    Repsol SA,REP,296,101,,1099,86.1,3.5,,,,,,,,,,
SM,2011,1,    Repsol SA,REP,324,130,,1093,81.9,3.1,,,,,,,,,,
SM,2010,4,    Repsol SA,REP,341,139,,1129.21,80.2,2.9,,,,,,,,,,
SM,2010,3,    Repsol SA,REP,346,143,,1140,70.6,2.7,,,,,,,,,,
SM,2010,2,    Repsol SA,REP,149,339,,1067,71.6,2.7,,,,,,,,,,
SM,2010,1,    Repsol SA,REP,350,151,,1119,72.2,2.7,,,,,,,,,,
SM,2009,4,    Repsol SA,REP,350,150,,1123.196,69.4,2.6,,,,,,,,,,
SM,2009,3,    Repsol SA,REP,328,141,,1044,62.9,2.1,,,,,,,,,,
SM,2009,2,    Repsol SA,REP,340,132,,1168,69.4,2.6,,,,,,,,,,
SM,2009,1,    Repsol SA,REP,317,113,,1146,39.6,2.5,,,,,,,,,,
SM,2008,4,    Repsol SA,REP,851.473,453.02,,2390.9,48.1,3.7,,,,,,,,,,
SM,2008,3,    Repsol SA,REP,941.1666667,445,,2977,103.5,4.6,,,,,,,,,,
SM,2008,2,    Repsol SA,REP,940,418,,3060,110.1,4.1,,,,,,,,,,
SM,2008,1,    Repsol SA,REP,933,460,,2838,85.6,4.25,,,,,,,,,,
SM,2007,4,    Repsol SA,REP,982.4,468.5,,2885,59,2.34,,,6025.6956,,6025.6956,2521.6368,4422.4272,2236.224,5568.492,
SM,2007,3,    Repsol SA,REP,1025.7,462.1,,3164,54.38,1.69,,,,,,,,,,
SM,2007,2,    Repsol SA,REP,1065.5,489.1,,3236,45.76,2.01,,,,,,,,,,
SM,2007,1,    Repsol SA,REP,1084.5,511.6,,3217,41.09,2.53,,,,,,,,,,
SM,2006,4,    Repsol SA,REP,1101.1,515.9,,3286,42.33,2.46,,,4325.992,,4325.992,2039.0194,3096.7772,2621.9732,7753.8131,
SM,2006,3,    Repsol SA,REP,1128.1,503.3,,3508,50.57,2.12,,,,,,,,,,
SM,2006,2,    Repsol SA,REP,1098.3,498,,3371,49.51,1.97,,,,,,,,,,
SM,2006,1,    Repsol SA,REP,1102.3,509,,3331,42.87,2.07,,,,,,,,,,
SM,2005,4,    Repsol SA,REP,1089.4,513.5,,3234,39.88,2.02,,,,,,,,,,
SM,2005,3,    Repsol SA,REP,1157.2,527.5,,3536,42.5,1.55,,,,,,,,,,
SM,2005,2,    Repsol SA,REP,1179.7,541.9,,3581,34.91,1.45,,,,,,,,,,
SM,2005,1,    Repsol SA,REP,1131.6,542.1,,3310,31.52,1.48,,,,,,,,,,
SM,2004,4,    Repsol SA,REP,1148.1,549.5,,3362,33.87,1.52,,,,,,,,,,
SM,2004,3,    Repsol SA,REP,1210.7,564.8,,3626,31.84,1.24,,,,,,,,,,
LN,2019,2,    Royal Dutch Shell PLC,RDSA,3583,1842,,10096,61.26,4.21,,,,,,,,,,
LN,2019,1,    Royal Dutch Shell PLC,RDSA,3752,1854,,11007,57.42,5.37,,,,,,,,,,
LN,2018,4,    Royal Dutch Shell PLC,RDSA,3788,1885,,11035,59.89,5.75,,,11875,,11875,9108,11141,8847,33521,62617
LN,2018,3,    Royal Dutch Shell PLC,RDSA,3596,1810,,10362,68.38,4.92,,,,,,,,,,
LN,2018,2,    Royal Dutch Shell PLC,RDSA,3442,1730,,9930,66.09,4.86,,,,,,,,,,
LN,2018,1,    Royal Dutch Shell PLC,RDSA,3839,1785,,11912,60.66,4.86,,,,,,,,,,
LN,2017,4,    Royal Dutch Shell PLC,RDSA,3756,1771,,11518,55.28,4.4,,,11909,,11909,10651,14376,9903,35073,70141
LN,2017,3,    Royal Dutch Shell PLC,RDSA,3657,1852,,10470,47.06,4.15,,,,,,,,,,
LN,2017,2,    Royal Dutch Shell PLC,RDSA,3495,1814,,9747,45.62,4.22,,,,,,,,,,
LN,2017,1,    Royal Dutch Shell PLC,RDSA,3752,1866,,10935,48.36,4.29,,,,,,,,,,
LN,2016,4,    Royal Dutch Shell PLC,RDSA,3905,1954,,11315,44.54,4.03,,,11315,,11315,8324,17400,11317,40138,77617
LN,2016,3,    Royal Dutch Shell PLC,RDSA,3595,1870,,10004,40.43,3.42,,,,,,,,,,
LN,2016,2,    Royal Dutch Shell PLC,RDSA,3508,1745,,10226,39.59,3.21,,,,,,,,,,
LN,2016,1,    Royal Dutch Shell PLC,RDSA,3661,1781,,10905,29.49,3.89,,,,,,,,,,
LN,2015,4,    Royal Dutch Shell PLC,RDSA,3039,1532,,8741,38.81,4.23,,,12132,,12132,4999,13232,9378,24261,52194
LN,2015,3,    Royal Dutch Shell PLC,RDSA,2880,1528,,7837,45.22,4.98,,,,,,,,,,
LN,2015,2,    Royal Dutch Shell PLC,RDSA,2731,1432,,7534,55.84,4.44,,,,,,,,,,
LN,2015,1,    Royal Dutch Shell PLC,RDSA,3166,1542,,9421,46.41,5.62,,,,,,,,,,
LN,2014,4,    Royal Dutch Shell PLC,RDSA,3213,1526,,9782,71.71,6.29,,,11240,,11240,6671,7673,8747,14990,38081
LN,2014,3,    Royal Dutch Shell PLC,RDSA,2790,1429,,7892,91.66,6.06,,,,,,,,,,
LN,2014,2,    Royal Dutch Shell PLC,RDSA,3077,1499,,9153,98.08,6.39,,,,,,,,,,
LN,2014,1,    Royal Dutch Shell PLC,RDSA,3245,1481,,10227,96.89,7.74,,,,,,,,,,
LN,2013,4,    Royal Dutch Shell PLC,RDSA,3251,1539,,9925,97.87,7.13,,,11111,,11111,7937,8661,10090,12005,38693
LN,2013,3,    Royal Dutch Shell PLC,RDSA,2931,1485,,8383,100.38,6.49,,,,,,,,,,
LN,2013,2,    Royal Dutch Shell PLC,RDSA,3062,1502,,9050,96.08,6.98,,,,,,,,,,
LN,2013,1,    Royal Dutch Shell PLC,RDSA,3559,1640,,11132,103.63,7.55,,,,,,,,,,
LN,2012,4,    Royal Dutch Shell PLC,RDSA,3414,1640,,10288,104.4,7.05,,,11197,,3717,7506,6419,5698,12821,
LN,2012,3,    Royal Dutch Shell PLC,RDSA,2982,1599,,8022,102.58,6.61,,,,,,,,,,
LN,2012,2,    Royal Dutch Shell PLC,RDSA,3103,1612,,8647,105.68,5.99,,,,,,,,,,
LN,2012,1,    Royal Dutch Shell PLC,RDSA,3552,1682,,10844,111.51,7.02,,,,,,,,,,
LN,2011,4,    Royal Dutch Shell PLC,RDSA,3305,1644,,9633,105.66,6.83,,,8642,,8642,6402,7734,4810,12956,31902
LN,2011,3,    Royal Dutch Shell PLC,RDSA,3012,1676,,7749,107.64,6.8,,,,,,,,,,
LN,2011,2,    Royal Dutch Shell PLC,RDSA,3046,1668,,7996,110.31,6.47,,,,,,,,,,
LN,2011,1,    Royal Dutch Shell PLC,RDSA,3504,1678,,10593,97.22,6.52,,,,,,,,,,
LN,2010,4,    Royal Dutch Shell PLC,RDSA,3496,1741,,10184,78.76,4.39,,,3628,,3628,9700,9300,5400,14900,
LN,2010,3,    Royal Dutch Shell PLC,RDSA,3058,1709,,7823,74,5.23,,,,,,,,,,
LN,2010,2,    Royal Dutch Shell PLC,RDSA,3110,1655,,8440,75,5.2,,,,,,,,,,
LN,2010,1,    Royal Dutch Shell PLC,RDSA,3594,1733,,10795,75.2,6.3,,,,,,,,,,
LN,2009,4,    Royal Dutch Shell PLC,RDSA,3331,1701,,9452,70.78,6.08,,,3571,,3571,3800,6500,6100,14200,
LN,2009,3,    Royal Dutch Shell PLC,RDSA,2926,1648,,7411,64,3.8,,,,,,,,,,
LN,2009,2,    Royal Dutch Shell PLC,RDSA,2882,1569,,7614,52.62,3.87,,,,,,,,,,
LN,2009,1,    Royal Dutch Shell PLC,RDSA,3396,1714,,9751,42.16,5.57,,,,,,,,,,
LN,2008,4,    Royal Dutch Shell PLC,RDSA,3336,1693,,9531,57.6,6.8,,,3175,,3175,9200,3300,500,5800,
LN,2008,3,    Royal Dutch Shell PLC,RDSA,2854,1612,,7207,111.18,6.77,,,,,,,,,,
LN,2008,2,    Royal Dutch Shell PLC,RDSA,3054,1711,,7789,111.92,7.3,,,,,,,,,,
LN,2008,1,    Royal Dutch Shell PLC,RDSA,3438,1756,,9755,90.72,6.52,,,,,,,,,,
LN,2007,4,    Royal Dutch Shell PLC,RDSA,3328.83,1798,,9185,82.96,6,,,3223,,3223,5600,3500,1800,3200,
LN,2007,3,    Royal Dutch Shell PLC,RDSA,3055,1792,,7329,70.69,4.57,,,,,,,,,,
LN,2007,2,    Royal Dutch Shell PLC,RDSA,3087,1817,,7367,63.92,4.74,,,,,,,,,,
LN,2007,1,    Royal Dutch Shell PLC,RDSA,3413,1865,,8981,54.45,5.21,,,,,,,,,,
LN,2006,4,    Royal Dutch Shell PLC,RDSA,3491.166667,2095,,8377,54.65,5.06,,,4517,,4517,5900,3000,2300,400,
LN,2006,3,    Royal Dutch Shell PLC,RDSA,3153,1956,,6942,65.13,4.77,,,,,,,,,,
LN,2006,2,    Royal Dutch Shell PLC,RDSA,3207,1851,,7865,63.95,4.82,,,,,,,,,,
LN,2006,1,    Royal Dutch Shell PLC,RDSA,3669,1889,,10324,57.39,5.64,,,,,,,,,,
LN,2005,4,    Royal Dutch Shell PLC,RDSA,3335.5,1877,,8751,52.77,5.78,,,3506,,3506,5200,2900,800,300,
LN,2005,3,    Royal Dutch Shell PLC,RDSA,3070.833333,1979,,6551,56.83,4.59,,,,,,,,,,
LN,2005,2,    Royal Dutch Shell PLC,RDSA,3382.5,2070,,7875,48.05,4.39,,,,,,,,,,
LN,2005,1,    Royal Dutch Shell PLC,RDSA,3769,2066,,9875,43.84,4.33,,,,,,,,,,
LN,2004,4,    Royal Dutch Shell PLC,RDSA,3781.333,2163,,9710,40.16,3.94,,,4023,,4023,1238,4358,647,2943,
LN,2004,3,    Royal Dutch Shell PLC,RDSA,3608,2186,,7706,38.23,3.5,,,,,,,,,,
CN,2019,2,    Suncor Energy Inc,SU,803.9,803.9,,,69.095074,0,69.095074,0,,,3580.5392,,,,,13886.8097
CN,2019,1,    Suncor Energy Inc,SU,764.3,764.3,,,63.613806,0,63.613806,0,,,1402.7082,,,,,14343.5326
CN,2018,4,    Suncor Energy Inc,SU,831,831,,,55.603481,0,327.43095,0,6164.1221,2371.550206,2861.1274,,,,,9270.4052
CN,2018,3,    Suncor Energy Inc,SU,743.8,743.8,,,74.367016,0,74.367016,0,,2310.07033,2866.5276,,,,,12888.9404
CN,2018,2,    Suncor Energy Inc,SU,661.7,661.7,,,95.06,0,95.06,0,,,1877.52,,,,,13804.4884
CN,2018,1,    Suncor Energy Inc,SU,689.4,689.4,,,65.438735,1.533597,65.438735,1.533597,,,2107.4252,,,,,13707.9523
CN,2017,4,    Suncor Energy Inc,SU,736.4,736.4,,,62.804346,0.348957,,,6565.0196,1705.116947,3768.6597,,,,,10674.543
CN,2017,3,    Suncor Energy Inc,SU,739.9,739.9,,,51.869569,0.478354,51.869569,0.478354,,,4442.4864,,,,,12693.8481
CN,2017,2,    Suncor Energy Inc,SU,539.1,539.1,,,64.65,2.62,64.65,2.62,,,4385.3437,,,,,12417.8277
CN,2017,1,    Suncor Energy Inc,SU,725.1,725.1,,,50.985535,1.858652,50.985535,1.858652,,,5272.4949,,,,,12623.4684
CN,2016,4,    Suncor Energy Inc,SU,738.5,738.5,,,,,,,7843.1227,946.4684015,6049.8141,,,,,11129.368
CN,2016,3,    Suncor Energy Inc,SU,728.1,728.1,,,45.423885,1.487046,,,,,5104.0634,,,,,13593.8096
CN,2016,2,    Suncor Energy Inc,SU,330.7,330.7,,,46.784079,0.884475,,,,,4439.4792,,,,,13524.1544
CN,2016,1,    Suncor Energy Inc,SU,691.4,691.4,,,32.412939,0.99082,32.412939,0.99082,,,5203.4525,,,,,13882.5524
CN,2015,4,    Suncor Energy Inc,SU,582.9,582.9,,,31.09,0.77,31.09,0.77,6893.9832,540.9314434,5218.3975,,,,,9609.488
CN,2015,3,    Suncor Energy Inc,SU,566.1,566.1,,,36,1.37,36,1.37,,,5176.8921,,,,,11165.8456
CN,2015,2,    Suncor Energy Inc,SU,559.9,559.9,,,58.53053,1.574986,49.88,1.62,,,5493.0706,,,,,11316.19
CN,2015,1,    Suncor Energy Inc,SU,602.4,602.4,,,47.67,2.23,47.67,2.23,,,5275.28,,,,,11316.4537
CN,2014,4,    Suncor Energy Inc,SU,557.6,557.6,,,73.34,3.42,73.34,3.42,5758.0715,693.9302626,3680.5854,,,,,9874.3005
CN,2014,3,    Suncor Energy Inc,SU,519.3,519.3,,,82.11,2.88,82.11,2.88,,,3909.7074,,,,,10638.8294
CN,2014,2,    Suncor Energy Inc,SU,518.4,518.4,,,84.94,4.16,84.94,4.16,,,4148.6968,,,,,10757.5473
CN,2014,1,    Suncor Energy Inc,SU,549.5,545.3,1.2,18,84.93,4.81,84.93,4.81,,,4031.1622,,,,,10696.6211
CN,2013,4,    Suncor Energy Inc,SU,558.0333333,553.6,1.6,17,71.64,3.65,71.64,3.65,5822.356,1554.384644,4267.9714,,,,,9022.3937
CN,2013,3,    Suncor Energy Inc,SU,594.9666667,549.5,5.8,238,94.73,2.7,94.73,2.7,,,,,,,,
CN,2013,2,    Suncor Energy Inc,SU,473.0333333,425,6.2,251,83.45,3.43,83.45,3.43,,,,,,,,
CN,2013,1,    Suncor Energy Inc,SU,596.0333333,544.6,7.6,263,77.76,2.99,77.76,2.99,,,,,,,,
CN,2012,4,    Suncor Energy Inc,SU,556.6,506.7,5.9,264,75.87,2.96,75.87,2.96,6335.3101,1576.037793,4759.2723,1092.5721,447.2811,38.1948,9495.426676,10301.5378
CN,2012,3,    Suncor Energy Inc,SU,535.3,483.3,5.5,279,77.76,2.12,77.76,2.12,,,,,,,,
CN,2012,2,    Suncor Energy Inc,SU,489.4,437.4,5.5,279,77.86,2.13,77.86,2.13,,,,,,,,
CN,2012,1,    Suncor Energy Inc,SU,562.2333333,502.6,5.8,323,90.83,2.027,90.83,2.027,,,,,,,,
CN,2011,4,    Suncor Energy Inc,SU,576.5333333,515.7,5,335,97.33,3.18,97.33,3.18,5720.0472,1364.351761,4355.6955,,,,,10602.9904
CN,2011,3,    Suncor Energy Inc,SU,545.9666667,483.5,4.8,346,85.31,3.71,85.31,3.71,,,,,,,,
CN,2011,2,    Suncor Energy Inc,SU,460.0230667,393.0564,5.3,370,93.544,3.874,93.544,3.874,,,,,,,,
CN,2011,1,    Suncor Energy Inc,SU,601.3666667,532.8,5.4,379,85.09,3.83,85.09,3.83,,,,,,,,
CN,2010,4,    Suncor Energy Inc,SU,537.2,464.6,6.1,399,70.95,2.3,84.4,2.3,8029.7697,2710.449563,5319.3201,,,,,12401.6896
CN,2010,3,    Suncor Energy Inc,SU,635.4333333,544.5,7.6,500,66.36,3.57,66.36,3.57,,2190.050525,,,,,,11710.0661
CN,2010,2,    Suncor Energy Inc,SU,642.5333333,544.9,8.3,536,67.889,3.366,67.889,3.366,7524.4821,3359.698682,4164.7834,,,,,12834.275
CN,2010,1,    Suncor Energy Inc,SU,564.5666667,442.4,14,649,71.93,5.24,69.15,5.24,7879.8621,4013.786312,3866.0758,,,,,13558.838
CN,2009,4,    Suncor Energy Inc,SU,457.6666667,381.8,5.2,424,61.951,3.22,74.631,3.22,7753.0537,3768.582521,3984.4712,3350.0615,473.44,702.585,8616.608276,13142.6948
CN,2009,3,    Suncor Energy Inc,SU,561.5333333,500.9,4.8,335,68.91,2.7,62.01,2.68,8576.9087,3504.865269,5072.0434,,,,,12955.6512
CN,2009,2,    Suncor Energy Inc,SU,336.2,301,3.2,192,105.9,2.35,105.67,2.32,3998.4499,2747.158112,1251.2918,,,,,8205.3049
CN,2009,1,    Suncor Energy Inc,SU,319.2333333,281.1,4.8,200,100.71,4.17,91.4,5.26,3393.2816,1853.905879,1539.3757,,,,,7131.1995
CN,2008,4,    Suncor Energy Inc,SU,279.4,243.8,3.1,195,61.53,6.99,50.58,6.9,3518.4425,1029.3272,2489.1153,791.095,410.7451,0,5182.781566,6476.6286
CN,2008,3,    Suncor Energy Inc,SU,281.0333333,245.6,2.6,197,116.32,9.1,117.14,9.14,3937.5354,605.7746745,3331.7607,,,,,6148.3299
CN,2008,2,    Suncor Energy Inc,SU,212.1666667,174.6,3.4,205,121.12,9.62,122.39,9.68,4090.9537,760.2396621,3330.7141,,,,,6380.5127
CN,2008,1,    Suncor Energy Inc,SU,286.1333333,248,3.3,209,95.73,7.27,95.79,7.27,3849.8978,1437.74944,2412.1484,,,,,4363.8664
CN,2007,4,    Suncor Energy Inc,SU,290.7,252.5,3.2,210,58.72,4.48,84.04,5.9,2396.3273,803.1480174,1593.1793,533.7504,0,504.49,2704.066189,3845.2225
CN,2007,3,    Suncor Energy Inc,SU,274.3666667,239.8,2.4,193,146.94,10.3,146.94,4.91,2384.5382,501.0040161,1883.5341,,,,,3480.9237
CN,2007,2,    Suncor Energy Inc,SU,237.1333333,202.3,3,191,71.01,6.24,71.01,6.83,2238.2433,309.1131844,1929.1301,,,,,2972.3871
CN,2007,1,    Suncor Energy Inc,SU,283.1333333,248.2,3.1,191,65.7,7.01,65.61,7.14,2020.2896,488.1643978,1532.1252,,,,,
CN,2006,4,    Suncor Energy Inc,SU,301,266.4,2.6,192,53.24,5.75,53.2,5.61,1999.4851,887.3251523,1555.8225,584.3989,,429.0741,1000.600704,2013.2155
CN,2006,3,    Suncor Energy Inc,SU,277.4333333,243.5,2.1,191,64.21,5.04,64.21,5.47,2086.5049,0,1869.7949,,,,,
CN,2006,2,    Suncor Energy Inc,SU,302.3,268.2,2.6,189,67.16,5.69,67.16,5.54,2091.3742,,1633.6056,,,,,
CN,2006,1,    Suncor Energy Inc,SU,300.2666667,265.2,2.4,196,56.93,7.82,56.93,7.58,,,1113.872,,,,,
CN,2005,4,    Suncor Energy Inc,SU,302.7666,268.3,2.3,193,51.49,9.94,56.76,10.08,,,,,,,,
CN,2005,3,    Suncor Energy Inc,SU,184.4333333,148.9,2.2,200,56.01,6.92,67.95,8.34,,,792.2838,,,,,
CN,2005,2,    Suncor Energy Inc,SU,160.5666667,129.2,2.2,175,45.98,7.29,57.24,7.26,488.878,0,488.878,,,,,
CN,2005,1,    Suncor Energy Inc,SU,175.6333333,140.8,3,191,46.44,6.81,54.8,6.74,,,991.8175,,,,,
CN,2004,4,    Suncor Energy Inc,SU,252.4333,216.6,2.5,200,36.68,5.75,44.5,5.72,,,,,,,,
CN,2004,3,    Suncor Energy Inc,SU,274.600006,238.5,2.6,201,33.75,4.96,40.34,5,1348.8852,,1269.539,,,,,
FP,2019,2,    TOTAL SA,FP,2957,1624,,7477,63.7,3.82,,,,,,16221,,,45394,61615
FP,2019,1,    TOTAL SA,FP,2946,1629,,7321,58.7,4.5,,,,,,14172,,,,58568
FP,2018,4,    TOTAL SA,FP,2876,1589,,6994,57.2,4.94,,,11515,,11515,13306,9484,10282,20363,53795
FP,2018,3,    TOTAL SA,FP,2804,1611,,6557,69.5,4.96,,,,,,,,,,41088
FP,2018,2,    TOTAL SA,FP,2717,1582,,6176,69.5,4.49,,,,,,,,,,54021
FP,2018,1,    TOTAL SA,FP,2703,1481,,6664,60.3,4.73,,,,,,14909,,,,55166
FP,2017,4,    TOTAL SA,FP,2613.347826,1389.543478,,6830.282609,57.6,4.23,,,12323,,12205,11341,11124,8836,21380,41340
FP,2017,3,    TOTAL SA,FP,2581,1392,,6427,48.9,4.05,,,,,,11479,,,,40226
FP,2017,2,    TOTAL SA,FP,2500,1298,,6500,45.1,3.93,,,,,,,,,,
FP,2017,1,    TOTAL SA,FP,2569,1303,,6894,49.2,4.1,,,,,,13859,,,,55876
FP,2016,4,    TOTAL SA,FP,2452,1257,,6597,46.1,3.89,,,11164,,10724,14247,10384,8565,24118,43067
FP,2016,3,    TOTAL SA,FP,2443,1290,,6286,41.4,3.45,,,,,,13763,,,,
FP,2016,2,    TOTAL SA,FP,2424,1253,,6466,43,3.43,,,,,,14179,,,,
FP,2016,1,    TOTAL SA,FP,2479,1286,,6441,31,3.46,,,,,,11066,,,,54204
