date,comnam,ticker,permno,permco,vol,shrout,mv_permco,ret1,F1ret,prc,year,month,logsize,L1ret_1,L1ret_6,L1ret_11
31oct2001,"PHILLIPS PETROLEUM CO","P",13928,21401,365379,381280,20745.45,.0153875,.0224224,54.40999985,2001,10,9.940082,-.0619131,-.0083599,-.1103166
30nov2001,"PHILLIPS PETROLEUM CO","P",13928,21401,385449,381280,21210.61,.0224224,.0832284,55.63000107,2001,11,9.962256,.0153875,-.0752454,-.0126848
31dec2001,"PHILLIPS PETROLEUM CO","P",13928,21401,294079,381280,22975.93,.0832284,-.0297046,60.25999832,2001,12,10.0422,.0224224,-.1295769,.0027974
31jan2002,"PHILLIPS PETROLEUM CO","P",13928,21401,361864,381280,22293.44,-.0297046,.0171028,58.47000122,2002,1,10.01205,.0832284,.0708984,.0537431
28feb2002,"PHILLIPS PETROLEUM CO","P",13928,21401,250388,409529,24207.26,.0171028,.062426,59.11000061,2002,2,10.09441,-.0297046,.0309487,.1173491
28mar2002,"PHILLIPS PETROLEUM CO","P",13928,21401,332901,382151,23999.08,.062426,-.0418789,62.79999924,2002,3,10.08577,.0171028,.041104,.1005382
30apr2002,"PHILLIPS PETROLEUM CO","P",13928,21401,317101,382151,22856.45,-.0418789,-.0377864,59.81000137,2002,4,10.03699,.062426,.1790975,.0738519
31may2002,"PHILLIPS PETROLEUM CO","P",13928,21401,267113,382815,22031,-.0377864,.0231104,57.54999924,2002,5,10.00021,-.0418789,.112598,-.0528073
28jun2002,"PHILLIPS PETROLEUM CO","P",13928,21401,304963,382815,22540.15,.0231104,-.1210938,58.88000107,2002,6,10.02305,-.0377864,.047079,.0351604
31jul2002,"PHILLIPS PETROLEUM CO","P",13928,21401,488829,382815,19810.68,-.1210938,.0229952,51.75,2002,7,9.893976,.0231104,-.0110328,.0507877
30aug2002,"PHILLIPS PETROLEUM CO","P",13928,21401,328959,382815,20128.41,.0229952,-.1205782,52.58000183,2002,8,9.909887,-.1210938,-.1041806,-.0830414
30sep2002,"CONOCOPHILLIPS","COP",13928,21401,528599,676599,31285.94,-.1205782,.0575259,46.24000168,2002,9,10.35092,.0229952,-.0989909,-.0000455
31oct2002,"CONOCOPHILLIPS","COP",13928,21401,533175,676599,32815.05,.0575259,-.0142268,48.5,2002,10,10.39864,-.1205782,-.2541907,-.1339446
29nov2002,"CONOCOPHILLIPS","COP",13928,21401,415025,676830,32359.24,-.0142268,.0121313,47.81000137,2002,11,10.38465,.0575259,-.1768132,-.1042097
31dec2002,"CONOCOPHILLIPS","COP",13928,21401,467582,676830,32751.8,.0121313,-.0041331,48.38999939,2002,12,10.39671,-.0142268,-.1566577,-.1848016
31jan2003,"CONOCOPHILLIPS","COP",13928,21401,499842,676830,32616.44,-.0041331,.060386,48.18999863,2003,1,10.39257,.0121313,-.1657076,-.149653
28feb2003,"CONOCOPHILLIPS","COP",13928,21401,414514,676830,34315.28,.060386,.0571992,50.70000076,2003,2,10.44335,-.0041331,-.0546839,-.1674072
31mar2003,"CONOCOPHILLIPS","COP",13928,21401,534246,676830,36278.09,.0571992,-.0541045,53.59999847,2003,3,10.49897,.060386,-.0201323,-.1690059
30apr2003,"CONOCOPHILLIPS","COP",13928,21401,451137,705105,35466.78,-.0541045,.0729623,50.29999924,2003,4,10.47635,.0571992,.1779504,-.0830738
30may2003,"CONOCOPHILLIPS","COP",13928,21401,444768,678740,36631.6,.0729623,.0153789,53.97000122,2003,5,10.50867,-.0541045,.0536082,-.0986239
30jun2003,"CONOCOPHILLIPS","COP",13928,21401,457266,678740,37194.95,.0153789,-.0375912,54.79999924,2003,6,10.52393,.0729623,.1467971,-.0547036
31jul2003,"CONOCOPHILLIPS","COP",13928,21401,420118,678740,35525.25,-.0375912,.0668705,52.34000015,2003,7,10.478,.0153789,.1504768,.0920778
29aug2003,"CONOCOPHILLIPS","COP",13928,21401,327717,679926,37967.07,.0668705,-.0195201,55.84000015,2003,8,10.54447,-.0375912,.1118242,.0274
30sep2003,"CONOCOPHILLIPS","COP",13928,21401,426939,679926,37225.95,-.0195201,.0516895,54.75,2003,9,10.52476,.0668705,.1186232,.2463902
31oct2003,"CONOCOPHILLIPS","COP",13928,21401,427725,679926,38857.77,.0516895,-.0071741,57.15000153,2003,10,10.56766,-.0195201,.0374465,.1555845
28nov2003,"CONOCOPHILLIPS","COP",13928,21401,352813,680775,38627.18,-.0071741,.1556221,56.74000168,2003,11,10.56171,.0516895,.1534801,.2328557
31dec2003,"CONOCOPHILLIPS","COP",13928,21401,491322,680775,44638.42,.1556221,.0047277,65.56999969,2003,12,10.70635,-.0071741,.0673301,.2093402
30jan2004,"CONOCOPHILLIPS","COP",13928,21401,447259,680775,44849.46,.0047277,.0519127,65.87999725,2004,1,10.71107,.1556221,.2147488,.4033403
27feb2004,"CONOCOPHILLIPS","COP",13928,21401,326205,680775,46884.98,.0519127,.0136488,68.87000275,2004,2,10.75545,.0047277,.2681636,.3296808
31mar2004,"CONOCOPHILLIPS","COP",13928,21401,537216,684182,47762.74,.0136488,.0213437,69.80999756,2004,3,10.774,.0519127,.2503836,.3230318
30apr2004,"CONOCOPHILLIPS","COP",13928,21401,540415,684182,48782.18,.0213437,.0345021,71.30000305,2004,4,10.79512,.0136488,.2926831,.4177989
28may2004,"CONOCOPHILLIPS","COP",13928,21401,576956,685834,50292.21,.0345021,.0403655,73.33000183,2004,5,10.82561,.0213437,.2553836,.3495908
30jun2004,"CONOCOPHILLIPS","COP",13928,21401,561319,685834,52322.28,.0403655,.0381439,76.29000092,2004,6,10.86518,.0345021,.3080813,.3750083
30jul2004,"CONOCOPHILLIPS","COP",13928,21401,442562,685834,54023.14,.0381439,-.0550971,78.76999664,2004,7,10.89717,.0403655,.177619,.4863863
31aug2004,"CONOCOPHILLIPS","COP",13928,21401,578467,688750,51263.66,-.0550971,.1131264,74.43000031,2004,8,10.84474,.0381439,.2167853,.4463638
30sep2004,"CONOCOPHILLIPS","COP",13928,21401,619970,688750,57062.94,.1131264,.0236572,82.84999847,2004,9,10.95191,-.0550971,.0930033,.3938821
29oct2004,"CONOCOPHILLIPS","COP",13928,21401,722297,688750,58068.51,.0236572,.0792314,84.30999756,2004,10,10.96938,.1131264,.2002686,.475309
30nov2004,"CONOCOPHILLIPS","COP",13928,21401,632166,690233,62804.3,.0792314,-.0457193,90.98999786,2004,11,11.04778,.0236572,.2029874,.5211233
31dec2004,"CONOCOPHILLIPS","COP",13928,21401,574732,690233,59932.93,-.0457193,.0686399,86.83000183,2004,12,11.00098,.0792314,.2550016,.4205717
31jan2005,"CONOCOPHILLIPS","COP",13928,21401,599728,690233,64046.72,.0686399,.2004526,92.79000092,2005,1,11.06737,-.0457193,.1511569,.3492453
28feb2005,"CONOCOPHILLIPS","COP",13928,21401,742132,695810,77158.37,.2004526,-.0275048,110.8899994,2005,2,11.25362,.0686399,.1849727,.3707006
31mar2005,"CONOCOPHILLIPS","COP",13928,21401,1002832,695810,75036.15,-.0275048,-.0277262,107.8399963,2005,3,11.22573,.2004526,.5054494,.623305
29apr2005,"CONOCOPHILLIPS","COP",13928,21401,890627,721759,75676.43,-.0277262,.0344301,104.8499985,2005,4,11.23422,-.0275048,.3152526,.5456661
31may2005,"CONOCOPHILLIPS","COP",13928,21401,777598,696150,75072.81,.0344301,.0662093,107.8399963,2005,5,11.22621,-.0277262,.2492322,.4526897
30jun2005,"CONOCOPHILLIPS","COP",13928,21401,1277445,1392300,80043.33,.0662093,.0941033,57.49000168,2005,6,11.29032,.0344301,.1973738,.444402
29jul2005,"CONOCOPHILLIPS","COP",13928,21401,1166291,1392300,87144.05,.0941033,.053523,62.59000015,2005,7,11.37532,.0662093,.337815,.4834503
31aug2005,"CONOCOPHILLIPS","COP",13928,21401,1289369,1391961,91785.91,.053523,.0602063,65.94000244,2005,8,11.42721,.0941033,.3696923,.7176875
30sep2005,"CONOCOPHILLIPS","COP",13928,21401,1435570,1391961,97312,.0602063,-.0603634,69.91000366,2005,9,11.48568,.053523,.2020485,.6257122
31oct2005,"CONOCOPHILLIPS","COP",13928,21401,1886937,1391961,91006.41,-.0603634,-.0744876,65.37999725,2005,10,11.41868,.0602063,.3104633,.6837572
30nov2005,"CONOCOPHILLIPS","COP",13928,21401,1629521,1387565,83961.55,-.0744876,-.038506,60.50999832,2005,11,11.33811,-.0603634,.2664739,.4659691
30dec2005,"CONOCOPHILLIPS","COP",13928,21401,2611354,1423690,82830.28,-.038506,.1120659,58.18000031,2005,12,11.32455,-.0744876,.1331237,.4217751
31jan2006,"CONOCOPHILLIPS","COP",13928,21401,2381182,1423690,92112.74,.1120659,-.0522411,64.69999695,2006,1,11.43077,-.038506,.0218366,.2792226
28feb2006,"CONOCOPHILLIPS","COP",13928,21401,2268140,1424932,86863.85,-.0522411,.0359252,60.95999908,2006,2,11.3721,.1120659,.0386128,.1850363
31mar2006,"CONOCOPHILLIPS","COP",13928,21401,1970018,1424932,89984.46,.0359252,.0593824,63.15000153,2006,3,11.40739,-.0522411,-.0656544,.1548938
28apr2006,"CONOCOPHILLIPS","COP",13928,21401,1995200,1425117,95340.33,.0593824,-.04858,66.90000153,2006,4,11.46521,.0359252,-.087053,.2305007
31may2006,"CONOCOPHILLIPS","COP",13928,21401,2222656,1650644,104469.3,-.04858,.0353926,63.29000092,2006,5,11.55665,.0593824,.0292916,.2601826
30jun2006,"CONOCOPHILLIPS","COP",13928,21401,2310592,1650644,108166.7,.0353926,.0529529,65.52999878,2006,6,11.59143,-.04858,.0581042,.12451
31jul2006,"CONOCOPHILLIPS","COP",13928,21401,1762497,1650644,113300.2,.0529529,-.0759033,68.63999939,2006,7,11.6378,.0353926,.1394281,.0641676
31aug2006,"CONOCOPHILLIPS","COP",13928,21401,1616816,1647804,104520.2,-.0759033,-.0614851,63.43000031,2006,8,11.55714,.0529529,.0788606,.0635918
29sep2006,"CONOCOPHILLIPS","COP",13928,21401,2439406,1647804,98093.77,-.0614851,.0179742,59.52999878,2006,9,11.49368,-.0759033,.0519253,-.0729524
31oct2006,"CONOCOPHILLIPS","COP",13928,21401,2556931,1647804,99263.72,.0179742,.1171979,60.24000168,2006,10,11.50554,-.0614851,-.0469896,-.0740591
30nov2006,"CONOCOPHILLIPS","COP",13928,21401,2156994,1645770,110760.3,.1171979,.0690935,67.30000305,2006,11,11.61512,.0179742,-.0842401,.0184455
29dec2006,"CONOCOPHILLIPS","COP",13928,21401,2233294,1645770,118413.1,.0690935,-.0769978,71.94999695,2006,12,11.68194,.1171979,.0753243,.1833721
31jan2007,"CONOCOPHILLIPS","COP",13928,21401,3393610,1645770,109295.6,-.0769978,-.0102395,66.41000366,2007,1,11.60181,.0690935,.1103249,.1376443
28feb2007,"CONOCOPHILLIPS","COP",13928,21401,1857831,1644100,107392.6,-.0102395,.046387,65.31999969,2007,2,11.58425,-.0769978,-.0267063,.1079275
30mar2007,"CONOCOPHILLIPS","COP",13928,21401,2707682,1644100,112374.2,.046387,.0146306,68.34999847,2007,3,11.62959,-.0102395,.0424532,.0585541
30apr2007,"CONOCOPHILLIPS","COP",13928,21401,2050810,1683410,116744.5,.0146306,.1224225,69.34999847,2007,4,11.66774,.046387,.1622719,.0455688
31may2007,"CONOCOPHILLIPS","COP",13928,21401,2749588,1634400,126551.6,.1224225,.0138189,77.43000031,2007,5,11.74841,.0146306,.1584544,.1150344
29jun2007,"CONOCOPHILLIPS","COP",13928,21401,2270919,1634400,128300.4,.0138189,.0350318,78.5,2007,6,11.76213,.1224225,.163872,.2087587
31jul2007,"CONOCOPHILLIPS","COP",13928,21401,3074935,1634400,132124.9,.0350318,.0129887,80.83999634,2007,7,11.7915,.0138189,.1036971,.1638341
31aug2007,"CONOCOPHILLIPS","COP",13928,21401,2952328,1627186,133250.3,.0129887,.0718036,81.88999939,2007,8,11.79998,.0350318,.2376586,.3035489
28sep2007,"CONOCOPHILLIPS","COP",13928,21401,1809902,1627186,142818.1,.0718036,-.0273442,87.76999664,2007,9,11.86933,.0129887,.2667045,.4069891
31oct2007,"CONOCOPHILLIPS","COP",13928,21401,2485473,1627186,138245.7,-.0273442,-.0579096,84.95999908,2007,10,11.83679,.0718036,.2974726,.4813893
30nov2007,"CONOCOPHILLIPS","COP",13928,21401,2725268,1599557,128028.5,-.0579096,.1031984,80.04000092,2007,11,11.76001,-.0273442,.2437969,.2897285
31dec2007,"CONOCOPHILLIPS","COP",13928,21401,1805214,1599557,141240.9,.1031984,-.092752,88.30000305,2007,12,11.85822,-.0579096,.0439643,.136515
31jan2008,"CONOCOPHILLIPS","COP",13928,21401,3402620,1599557,128140.5,-.092752,.0383223,80.11000061,2008,1,11.76088,.1031984,.1360015,.358395
29feb2008,"CONOCOPHILLIPS","COP",13928,21401,2389313,1561506,129152.2,.0383223,-.0785878,82.70999908,2008,2,11.76875,-.092752,-.0042479,.2451508
31mar2008,"CONOCOPHILLIPS","COP",13928,21401,2690334,1589594,121143,-.0785878,.1304291,76.20999908,2008,3,11.70473,.0383223,.0206547,.2355542
30apr2008,"CONOCOPHILLIPS","COP",13928,21401,2139040,1589594,136943.5,.1304291,.0861288,86.15000153,2008,4,11.82732,-.0785878,-.1225598,.1220386
30may2008,"CONOCOPHILLIPS","COP",13928,21401,3086294,1542447,143601.8,.0861288,.0138561,93.09999847,2008,5,11.8748,.1304291,.0197687,.1300425
30jun2008,"CONOCOPHILLIPS","COP",13928,21401,2887581,1542447,145591.6,.0138561,-.1303104,94.38999939,2008,6,11.88856,.0861288,.1756835,.2106419
31jul2008,"CONOCOPHILLIPS","COP",13928,21401,3252824,1519805,124046.5,-.1303104,.0109042,81.62000275,2008,7,11.72841,.0138561,.080471,.1858734
29aug2008,"CONOCOPHILLIPS","COP",13928,21401,2370393,1519805,125399.1,.0109042,-.1122288,82.51000214,2008,8,11.73926,-.1303104,.0357415,.0181178
30sep2008,"CONOCOPHILLIPS","COP",13928,21401,3431263,1519805,111325.7,-.1122288,-.2835495,73.25,2008,9,11.62022,.0109042,.0083915,-.0397313
31oct2008,"CONOCOPHILLIPS","COP",13928,21401,4806508,1490818,77537.45,-.2835495,.0098058,52.00999832,2008,10,11.25852,-.1122288,-.0284251,-.1235349
28nov2008,"CONOCOPHILLIPS","COP",13928,21401,3085931,1490818,78297.77,.0098058,-.0137091,52.52000046,2008,11,11.26827,-.2835495,-.3842291,-.3334569
31dec2008,"CONOCOPHILLIPS","COP",13928,21401,2849604,1490818,77224.38,-.0137091,-.0824324,51.79999924,2008,12,11.25447,.0098058,-.4274997,-.3898839
30jan2009,"CONOCOPHILLIPS","COP",13928,21401,2842448,1490818,70858.58,-.0824324,-.204292,47.52999878,2009,1,11.16844,-.0137091,-.4430651,-.3367282
27feb2009,"CONOCOPHILLIPS","COP",13928,21401,2907746,1480241,55287,-.204292,.0484605,37.34999847,2009,2,10.92029,-.0824324,-.4124049,-.4138654
31mar2009,"CONOCOPHILLIPS","COP",13928,21401,4164864,1480241,57966.24,.0484605,.0469867,39.15999985,2009,3,10.96762,-.204292,-.5374892,-.4938291
30apr2009,"CONOCOPHILLIPS","COP",13928,21401,2942053,1481554,60743.71,.0469867,.1295122,41,2009,4,11.01442,.0484605,-.4537733,-.5305321
29may2009,"CONOCOPHILLIPS","COP",13928,21401,2555210,1481554,67914.44,.1295122,-.0824607,45.84000015,2009,5,11.126,.0469867,-.2017702,-.5474508
30jun2009,"CONOCOPHILLIPS","COP",13928,21401,3613119,1481554,62314.16,-.0824607,.0504041,42.06000137,2009,6,11.03994,.1295122,-.1071449,-.4958261
31jul2009,"CONOCOPHILLIPS","COP",13928,21401,3038289,1481554,64758.72,.0504041,.030199,43.70999908,2009,7,11.07842,-.0824607,-.1693834,-.4680868
31aug2009,"CONOCOPHILLIPS","COP",13928,21401,2226383,1482903,66775.12,.030199,.002887,45.02999878,2009,8,11.10909,.0504041,-.0491347,-.4473029
30sep2009,"CONOCOPHILLIPS","COP",13928,21401,2325215,1482903,66967.9,.002887,.1222321,45.15999985,2009,9,11.11197,.030199,.2310804,-.358632
30oct2009,"CONOCOPHILLIPS","COP",13928,21401,3749631,1482903,74412.07,.1222321,.0316859,50.18000031,2009,10,11.21737,.002887,.1775689,-.1022135
