exchange,year,comname,ticker,TOTAL_PRODUCTION,OIL_PRODUCTION,NGL_PRODUCTION,GAS_PRODUCTION,PRICE_OIL_HEDGED,PRICE_GAS_HEDGED,PRICE_OIL_UNHEDGED,PRICE_GAS_UNHEDGED,TOTAL_LINE_OF_CREDIT,TOTAL_CREDIT_UTILIZED,AVAIL_LINE_OF_CREDIT,Debt_Yr_1,Debt_YR_23,Debt_YR_45,Debt_yr_ge5,Remaining_DEBT,OIL_RESERVE,GAS_RESERVE,OilGas_reserve,OIL_DEVELOPED_RESV,GAS_DEVELOPED_RESV
US,2015,    Gulfport Energy Corp,GPOR,91.36,7.94,12.12,427.81,48.91,3.25,42.29,2.08,1500,0,521.4,0.179,1.474,600,350,946.084,24.194,1560.145,284.2181667,19.03,652.961
US,2014,    Gulfport Energy Corp,GPOR,40.05,7.35,5.62,162.52,92.18,5.55,89.88,3.81,1500,100,306.4,0.168,1.658,100,600,716.316,35.765,719.006,155.5993333,18.098,345.166
US,2013,    Gulfport Energy Corp,GPOR,11.28,6.35,0.87,24.36,96.74,2.36,104.51,3.73,1500,,143.6,0.159,1.836,300,0,299.187,14.021,146.446,38.42866667,9.136,94.552
US,2012,    Gulfport Energy Corp,GPOR,7.03,6.35,0.18,3.03,104.46,2.91,106.11,,350,,40,0.15,0.326,1.667,300,302.143,8.251,33.771,13.8795,5.219,18.482
US,2011,    Gulfport Energy Corp,GPOR,6.486666667,5.91,0.17,2.44,104.33,4.37,107.13,,65,,,0.141,0.309,1.833,0,2.283,16.745,15.728,19.36633333,7.485,6.152
US,2010,    Gulfport Energy Corp,GPOR,5.505,4.94,0.2,2.19,68.29,4.4,78.12,,100,49.5,50.5,2.417,49.5,0,0,51.917,19.704,16.158,22.397,7.23,6.068
US,2009,    Gulfport Energy Corp,GPOR,4.9497,4.1945,0.531,1.3452,53.29,4.06,57.98,,90,45,45,2.842,48.846,0.74,0,52.428,17.488,14.332,19.87666667,6.165,4.325
US,2008,    Gulfport Energy Corp,GPOR,4.819833333,4.3276,0.168,1.9454,83.23,9.23,118.63,,90,64.5,25.5,0.815,68.471,1.428,0.017,70.731,21.771,22.235,25.47683333,7.072,7.187
US,2007,    Gulfport Energy Corp,GPOR,4.4849,4.1123,,2.2356,66.71,7.4,72.25,,90,59.5,30.5,0.808,61.157,3.845,0.723,66.533,25.115,24.259,29.15816667,7.134,6.754
US,2006,    Gulfport Energy Corp,GPOR,2.692733333,2.3836,,1.8548,64.43,6.2,65.56,,30,29.8,0.2,0.835,31.477,3.95,1.429,37.691,19.692,20.801,23.15883333,4.876,4.077
US,2005,    Gulfport Energy Corp,GPOR,1.678783333,1.4164,,1.5743,46.39,5.98,,,30,14.5,15.5,0.358,7.22,0.209,2.413,10.2,19.542,21.781,23.17216667,4.308,3.758
US,2004,    Gulfport Energy Corp,GPOR,1.728333333,1.6,,0.77,36.97,5.24,,,5.3,0.5,4.8,0.205,0.479,0.2,2.52,3.404,20.905,23.162,24.76533333,4.633,4.635
US,2003,    Gulfport Energy Corp,GPOR,1.62055023,1.564383562,,0.337,27.66,4.04,,,2.3,2.2,0.1,,,,,2.318,19.883,13.525,22.137,1.79,1.258
US,2002,    Gulfport Energy Corp,GPOR,1.318,1.271,,0.282,24.69,3.66,,,7.06,3,4.06,0.022,0.118,0,0,0.14,23.005,18.51,26.09,3.232,3.773
US,2001,    Gulfport Energy Corp,GPOR,1.6625,1.63,,0.195,25.5,4.2,,,4.76,,4.76,1.12,0.143,0,0,1.263,24.823,24.725,28.94383333,3.745,3.499
US,2000,    Gulfport Energy Corp,GPOR,1.485833333,1.448,,0.227,29.76,4.04,,,21.255,,21.255,0.878,0.182,0.05,0.069,1.179,22.098,18.188,25.12933333,3.066,2.077
US,1999,    Gulfport Energy Corp,GPOR,1.626833333,1.578,,0.293,16.86,2.83,,,15,2.879,12.121,2.895,0.038,0.046,0.095,3.074,25.923,6.264,26.967,6.606,2.073
US,1998,    Gulfport Energy Corp,GPOR,1.4,1.208,,1.153,15.48,2.3,,,,15,,,,,,,24.282,3.331,24.837,5.665,1.25
US,2018,    Halcon Resources Corp,HKRSQ,13.904,9.747945205,2.052054795,12.62191781,56.82,1.94,56.1,1.51,1000,1,274,0,0,0,625.005,625.005,67.754,104.749,85.21216667,32.412,44.743
US,2017,    Halcon Resources Corp,HKRSQ,27.397,20.57808219,3.421917808,20.38082192,47.62,2.29,45.36,2.18,1000,1.6,98.4,0,0,0,425.005,425.005,43.329,46.738,51.11866667,13.301,16.303
US,2016,    Halcon Resources Corp,HKRSQ,37.18,28.40547945,4.375342466,26.22191781,69.17,1.82,37.41,1.7,1500,192.7,407.3,0,186,700,112.826,998.826,135.241,80.238,148.614,77.32,51.525
US,2015,    Halcon Resources Corp,HKRSQ,41.542,32.93,3.99,27.73,78.5,3.06,42.63,2.22,1500,63.6,763.8,0,0,1391.704,1532.434,2924.138,133.73,78.442,146.8036667,73.684,49.201
US,2014,    Halcon Resources Corp,HKRSQ,42.107,35.03,3.04,24.14,84.72,4.06,83.78,4.21,1500,558.1,491.9,0,846.669,0,2900,3746.669,171.86,103.662,189.137,69.451,47.851
US,2013,    Halcon Resources Corp,HKRSQ,33.32733333,27.802,1.871,21.926,90.66,3.66,93.08,3.41,1500,0,698.8,0,289.669,2900,,3189.669,124.342,69.748,135.9666667,48.319,37.714
US,2012,    Halcon Resources Corp,HKRSQ,9.403833333,6.598,0.732,12.443,93.25,3.62,92.36,2.8,1500,298,550.7,,,2034.498,,2034.498,92.761,96.145,108.7851667,41.601,58.785
US,2011,    Halcon Resources Corp,HKRSQ,4.115,2.42,0.48,7.29,91.84,4.95,93.86,4.01,250,127,123,,,202,,202,14.381,40.054,21.05666667,1.237,20.997
US,2010,    Halcon Resources Corp,HKRSQ,6.004666667,2.764,1.011,13.378,70.81,4.4,76.95,4.21,250,116.5,133.5,0.127,0.167,0.056,196.742,197.092,15.461,53.608,24.39566667,9.9,31.776
US,2009,    Halcon Resources Corp,HKRSQ,6.967,3.118,1.112,16.422,63.18,5.74,58.24,3.47,250,135,115,0.126,246.041,,,246.167,19.05,89.227,33.92116667,11.602,46.159
US,2008,    Halcon Resources Corp,HKRSQ,6.999166667,3.252,0.97,16.663,89.75,7.87,98.59,7.87,500,250.4,249.6,0.16,137.144,113.392,,250.696,18.61,96.952,34.76866667,11.94,57.635
US,2007,    Halcon Resources Corp,HKRSQ,3.89666667,2.121,0.504,7.63,66.77,6.65,71.11,6.4,175,106.4,68.6,29.231,0.159,306.357,,,23.815,93.358,39.37466667,16.117,50.99
US,2006,    Halcon Resources Corp,HKRSQ,3.531833333,2.06,0.392,6.479,58.04,5.89,63.82,6.02,150,103,47,0.756,28.481,103,,,12.919,33.199,18.45216667,8.625,26.888
US,2005,    Halcon Resources Corp,HKRSQ,,,,,,,,,,,,,,,,,,,,,
US,2004,    Halcon Resources Corp,HKRSQ,,,,,,,,,,,,,,,,,,,,,
US,2003,    Halcon Resources Corp,HKRSQ,,,,,,,,,,,,,,,,,,,,,
US,2002,    Halcon Resources Corp,HKRSQ,,,,,,,,,,,,,,,,,,,,,
US,2001,    Halcon Resources Corp,HKRSQ,,,,,,,,,,,,,,,,,,,,,
US,2000,    Halcon Resources Corp,HKRSQ,,,,,,,,,,,,,,,,,,,,,
US,1999,    Halcon Resources Corp,HKRSQ,,,,,,,,,,,,,,,,,,,,,
US,1998,    Halcon Resources Corp,HKRSQ,,,,,,,,,,,,,,,,,,,,,
US,2018,    Hess Corp,HES,277,146,39,553,60.77,4.18,63.8,4.18,5600,284,5316,67,66,192,6347,6672,889,1815,1191.5,504,1209
US,2017,    Hess Corp,HES,306,177,42,520,49.23,3.37,49.75,3.37,5562,246,5316,580,66,167,6164,6977,830,1941,1153.5,488,1419
US,2016,    Hess Corp,HES,322,191,44,523,39.2,3.37,39.2,3.37,5162,341,4821,112,571,598,5525,6806,826,1697,1108.833333,566,1400
US,2015,    Hess Corp,HES,375,238,39,585,47.85,4.16,46.37,4.16,5153,223,4930,86,535,1681,4328,6592,827,1554,1086,583,1271
US,2014,    Hess Corp,HES,329,220,24,513,92.59,6.04,90.2,6.04,5547,397,5150,68,444,1148,4327,5987,1117,1881,1430.5,609,919
US,2013,    Hess Corp,HES,336,225,17,565,98.48,6.64,98.01,6.64,5776,410,5366,378,152,147,5121,5798,1108,1975,1437.166667,606,1110
US,2012,    Hess Corp,HES,406,284,19,616,86.94,6.16,93.7,6.16,7372,2321,5051,787,530,1617,5177,8111,1171,2295,1553.5,676,1220
US,2011,    Hess Corp,HES,370,249,17,623,89.99,5.96,95.6,5.96,7200,1586,5614,35,386,459,6057,5160,1169,2423,1572.833333,621,1212
US,2010,    Hess Corp,HES,418.5,289,18,669,66.2,5.63,71.4,5.63,6455,1561,4894,32,72,345,5120,5569,1104,2598,1537,627,1315
US,2009,    Hess Corp,HES,408,279,14,690,51.62,4.85,56.74,4.85,5856,1655,4201,148,66,370,3883,4467,967,2821,1437.166667,593,1545
US,2008,    Hess Corp,HES,380.8333333,252,14,689,82.04,7.17,89.23,7.3,5493,2999,2494,143,733,907,2172,3955,970,2773,1432.166667,571,1431
US,2007,    Hess Corp,HES,377.1666667,260,15,613,63.44,5.6,67.79,,7336,3083,4353,62,172,1543,2203,3980,885,2668,1329.666667,518,1372
US,2006,    Hess Corp,HES,359,242,15,612,55.31,5.5,60.41,,3000,300,2700,27,171,1340,2234,3772,832,2466,1243,526,1297
US,2005,    Hess Corp,HES,334.6666667,228,16,544,33.69,5.65,,,2500,1703,797,26,58,775,2926,3785,692,2406,1093,421,1306
US,2004,    Hess Corp,HES,342,226,20,575,26.86,4.31,,,2500,570,1930,50,270,467,3048,3835,646,2400,1046,436,1259
US,2003,    Hess Corp,HES,373,239,20,683,24.73,3.34,,,1500,,1500,73,126,327,3377,3941,646,2332,1034.666667,465,1448
US,2002,    Hess Corp,HES,450.6666667,304,21,754,24.3,2.92,,,1500,,1500,14,623,826,0,4990,768,1741,1058.166667,547,1235
US,2001,    Hess Corp,HES,175,275,23,812,23.83,3.27,,,1500,539,929,276,537,1320,3426,5559,934,2054,1276.333333,658,1400
US,2000,    Hess Corp,HES,174,240,21,679,24.99,2.82,,,2000,1784,216,58,300,35,,2050,755,1807,1056.166667,573,1429
US,1999,    Hess Corp,HES,339.4976667,214.662,17.745,642.544,17.44,1.96,,,2000,120,1880,5109,346.106,240.784,,2291.769,698,1904,1015.333333,513,1437
US,1998,    Hess Corp,HES,302.0685,190.484,15.505,576.477,12.83,2.18,,,,,362,,,,,,695,,695,452,
US,2018,    Laredo Petroleum Inc,LPI,68.168,27.87671233,19.88767123,122.4109589,55.49,1.77,59.48,1.2,2000,190,1110,,,,,,148.541,537.756,238.167,135.134,491.828
US,2017,    Laredo Petroleum Inc,LPI,58.273,25.95890411,15.89041096,98.55342466,50.45,2.15,46.97,2.09,2000,,1000,,,,,,146.784,414.592,215.883,129.318,371.946
US,2016,    Laredo Petroleum Inc,LPI,49.586,23.06557377,13.07103825,80.69672131,58.07,2.2,37.73,1.73,800,,800,,,,,,114.29,316.857,167.1,96.106,270.291
US,2015,    Laredo Petroleum Inc,LPI,44.782,20.84931507,11.69041096,73.46849315,74.41,2.42,43.27,1.93,1000,135,865,,,,,,88.706,221.952,125.698,70.293,180.613
US,2014,    Laredo Petroleum Inc,LPI,32.134,18.91,,79.36,85.77,5.73,82.83,5.72,2000,300,850,,,,,,140.19,642.794,247.322,56.975,291.493
US,2013,    Laredo Petroleum Inc,LPI,30.716,15.033,,94.104,88.68,4.98,90.16,4.95,2000,,925,,,,,,111.498,552.702,203.615,37.878,203.082
US,2012,    Laredo Petroleum Inc,LPI,30.874,13.046,,106.96,86.69,5.02,86.89,4.31,2000,165,660,,,,,,98.141,542.946,188.632,33.316,289.045
US,2011,    Laredo Petroleum Inc,LPI,23.71,9.23,,86.88,88.62,6.67,91,6.3,1000,85,915,,,,,,56.267,601.117,156.453,21.762,248.598
US,2010,    Laredo Petroleum Inc,LPI,8.495,0.94,,45.33,77.41,5.95,76.79,4.67,,,,,,,,,44.847,550.278,136.56,12.42,194.481
US,2009,    Laredo Petroleum Inc,LPI,8.368333333,0.59,,46.67,58.7,6.08,55.83,3.34,,,,,,,,,5.928,279.549,52.519,2.905,135.204
US,2008,    Laredo Petroleum Inc,LPI,3.7,0.2,,21,85.57,7.74,82.43,6.93,,,,,,,,,3.508,244.051,44.183,1.506,107.175
US,2007,    Laredo Petroleum Inc,LPI,,,,,,,,,,,,,,,,,,,,,
US,2006,    Laredo Petroleum Inc,LPI,,,,,,,,,,,,,,,,,,,,,
US,2005,    Laredo Petroleum Inc,LPI,,,,,,,,,,,,,,,,,,,,,
US,2004,    Laredo Petroleum Inc,LPI,,,,,,,,,,,,,,,,,,,,,
US,2003,    Laredo Petroleum Inc,LPI,,,,,,,,,,,,,,,,,,,,,
US,2002,    Laredo Petroleum Inc,LPI,,,,,,,,,,,,,,,,,,,,,
US,2001,    Laredo Petroleum Inc,LPI,,,,,,,,,,,,,,,,,,,,,
US,2000,    Laredo Petroleum Inc,LPI,,,,,,,,,,,,,,,,,,,,,
US,1999,    Laredo Petroleum Inc,LPI,,,,,,,,,,,,,,,,,,,,,
US,1998,    Laredo Petroleum Inc,LPI,,,,,,,,,,,,,,,,,,,,,
US,2018,    Linn Energy LLC,LINEQ,,,,,,,,,,,,,,,,,,,,,
US,2017,    Linn Energy LLC,LINEQ,,,,,,,,,,,,,,,,,,,,,
US,2016,    Linn Energy LLC,LINEQ,,,,,,,,,,,,,,,,,,,,,
US,2015,    Linn Energy LLC,LINEQ,198,62.4,28.6,642,,,43.16,2.57,4900,3088.175,879,,,,,9044.743,311.6,2619,748.1,311.6,2619
US,2014,    Linn Energy LLC,LINEQ,201.7333333,72.9,33.5,572,,,86.28,4.29,5400,2968.175,2200,,,,,10295.809,508.1,4255,1217.266667,378.2,3549
US,2013,    Linn Energy LLC,LINEQ,137.0333333,33.5,29.7,443,,,94.15,3.62,5400,2760,2400,,,,,9170,565.6,3010,1067.266667,385.6,2027
US,2012,    Linn Energy LLC,LINEQ,111.8666667,29.2,24.5,349,93.1,5.48,88.59,2.87,3000,1180,1800,,,,,6085,370.9,2571,799.4,244.4,1661
US,2011,    Linn Energy LLC,LINEQ,61.46666667,21.5,10.8,175,89.21,8.2,91.24,4.35,1500,,556,,,,3104.898,4045,282.5,1675,561.6666667,172.6,998
US,2010,    Linn Energy LLC,LINEQ,44.23333333,13.1,8.3,137,94.71,8.52,75.16,4.24,1500,,1490,,,,2805.927,2805.927,227.3,1233,432.8,142.9,805
US,2009,    Linn Energy LLC,LINEQ,36.33333333,9,6.5,125,110.94,8.27,55.25,3.51,1640,1105.5,422,,1100,,505.927,1605.927,156.292,774.479,285.3718333,111.776,549.218
US,2008,    Linn Energy LLC,LINEQ,35.66666667,9,6,124,80.92,8.42,92.78,7.39,1850,1403.393,446.607,59.937,1474.159,50.546,369.655,1954.297,134.866,851.232,276.738,91.484,585.071
US,2007,    Linn Energy LLC,LINEQ,14.5,3,3,51,67.07,8.36,66.44,6.39,,,,,1764.279,0.047,,1706.209,97.593,833.39,236.4913333,68.055,616.109
US,2006,    Linn Energy LLC,LINEQ,4.940183333,1.0137,,23.5589,58.68,9.79,50.68,7.17,,,,,,,,,30.01,274.006,75.67766667,24.675,166.007
US,2005,    Linn Energy LLC,LINEQ,2.20966667,,,13.258,,6.92,,,225,72.210107,152.789893,0.113,0.246,207.128,0.321,,,193.210785,32.2017975,,125.21975
US,2004,    Linn Energy LLC,LINEQ,,,,,,,,,73,72.6,0.4,,,,,,,,,,
US,2003,    Linn Energy LLC,LINEQ,,,,,,,,,,,,,,,,,,,,,
US,2002,    Linn Energy LLC,LINEQ,,,,,,,,,,,,,,,,,,,,,
US,2001,    Linn Energy LLC,LINEQ,,,,,,,,,,,,,,,,,,,,,
US,2000,    Linn Energy LLC,LINEQ,,,,,,,,,,,,,,,,,,,,,
US,1999,    Linn Energy LLC,LINEQ,,,,,,,,,,,,,,,,,,,,,
US,1998,    Linn Energy LLC,LINEQ,,,,,,,,,,,,,,,,,,,,,
US,2018,    Marathon Oil Corp,MRO,420,210,66,864,,,63.32,1.58,3400,,3400,0,600,1236,3700,5499,902,2275,1281,486,1591
US,2017,    Marathon Oil Corp,MRO,397,203,55,833,,,50.38,1.51,3400,,3400,0,600,1035,3901,5494,1054,2369,1449,627,1655
US,2016,    Marathon Oil Corp,MRO,393,214,51,767,,,39.23,1.26,3300,,3300,,,,,7267,1688,2446,2096,1262,1691
US,2015,    Marathon Oil Corp,MRO,429,249,49,782,,,44.14,1.5,3000,,3000,1,1536,828,4944,7300,1753,2462,2163,1343,1297
US,2014,    Marathon Oil Corp,MRO,459,285,39,808,,,89.36,2.55,2601,,2500,1068,682,1082,3545,6368,1768,2580,2198,1245,1350
US,2013,    Marathon Oil Corp,MRO,486,310,35,852,,,102.81,2.75,2619,,2500,68,1068,1536,,6446,1726,2671,2171,1294,1499
US,2012,    Marathon Oil Corp,MRO,492.1666667,318,11,979,,,99.46,3.92,2500,,2500,184,1141,688,,6664,1554,2779,2017,1171,1653
US,2011,    Marathon Oil Corp,MRO,399,257,,850,,,99.37,4.95,3000,,3000,,,,,4793,1356,2666,1800.333333,1105,1799
US,2010,    Marathon Oil Corp,MRO,412.3333333,269,,860,,,75.73,2.91,3000,,3000,,,,,7854,1202,2617,1638.166667,912,1924
US,2009,    Marathon Oil Corp,MRO,403,248,,936,,,58.06,2.58,3000,,3000,,,,,8532,1225,2724,1679,393,813
US,2008,    Marathon Oil Corp,MRO,381,211,,1016,,,89.29,4.75,3000,,,,,,,7185,632,3219,1168.5,514,903
US,2007,    Marathon Oil Corp,MRO,351.1666667,197,,925,,,64.86,4.44,3000,,3000,,,,,7215,650,3450,1225,471,2449
US,2006,    Marathon Oil Corp,MRO,364.1666667,223,,847,58.63,5.53,58.63,5.52,2000,,2000,,,,,3532,677,3510,1262,566,1743
US,2005,    Marathon Oil Corp,MRO,319.3333333,164,,932,47.35,5.59,47.35,5.61,2000,,2000,,,,,4013,660,3547,1251.166667,572,1907
US,2004,    Marathon Oil Corp,MRO,336.6666667,170.1,,999.4,30.73,4.28,33.31,4.31,2390,,,,,,,4480,560,3472,1138.666667,386,1938
US,2003,    Marathon Oil Corp,MRO,367.6666667,191,,1060,25.96,3.81,26.72,3.96,2319,,2319,,,,,4740,578,2784,1042,393,2016
US,2002,    Marathon Oil Corp,MRO,412,207,,1126,22.76,2.84,22.93,2.7,2668,,2668,,,,,5008,720,3377,1282.833333,590,2492
US,2001,    Marathon Oil Corp,MRO,421.1666667,209,,1150,21.97,3.59,21.73,3.42,2995,475,2520,,,,,3830,570,2858,1046.333333,515,2121
US,2000,    Marathon Oil Corp,MRO,413.8333333,207,,1098,26.44,3.13,26.32,3.18,,,,,,,,,717,3094,1232.666667,545,2417
US,1999,    Marathon Oil Corp,MRO,382,191,,1146,16.17,1.9,16.379999,2.05,2350,,2050,,,,,,874,3787,1505.166626,707,2853
US,1998,    Marathon Oil Corp,MRO,399,196,,1218,,,11.14000034,1.860000014,,,,,,,,,945,4069,1623.166626,675,3197
US,2018,    Matador Resources Co,MTDR,52.128,30.523,,129.6,57.38,3.46,57.04,3.49,725,,722,,,,,,123.401,551.474,215.313,53.223,246.229
US,2017,    Matador Resources Co,MTDR,38.936,21.51,,104.6,48.81,3.7,49.28,3.72,525,,522.9,,,,,,86.743,396.164,152.771,36.966,190.109
US,2016,    Matador Resources Co,MTDR,27.813,13.924,,83.3,42.34,2.78,41.19,2.66,400,0,399.2,,,,,,56.977,292.649,105.7518333,22.604,126.759
US,2015,    Matador Resources Co,MTDR,24.955,12.306,,75.9,59.13,3.24,45.27,2.71,500,0,374.4,,,,,,45.644,236.901,85.1275,17.129,101.447
US,2014,    Matador Resources Co,MTDR,16.082,9.1,,40,88.94,5.06,87.37,5.08,500,340.6,108.8,,,,,,24.184,267.055,68.69316667,14.053,102.795
US,2013,    Matador Resources Co,MTDR,11.74,5.84,,40,98.67,4.47,99.79,4.35,500,200.3,299.7,,,,,,16.362,212.195,51.72783333,8.258,53.458
US,2012,    Matador Resources Co,MTDR,8.986666667,3.32,,34,103.55,3.55,101.86,2.59,215,151.1,28.9,,,,,,10.485,80.007,23.8195,4.764,54.04
US,2011,    Matador Resources Co,MTDR,7.038566667,0.4219,,39.7,93.8,4.11,93.8,3.62,,,,,,,,,3.794,170.418,32.197,1.419,56.547
US,2010,    Matador Resources Co,MTDR,3.925033333,0.0917,,23,76.39,4.38,76.39,3.75,,,,,,,,,0.152,127.412,21.38733333,0.152,43.143
US,2009,    Matador Resources Co,MTDR,2.299966667,0.0833,,13.3,57.72,5.17,57.72,3.59,,,,,,,,,0.103,63.929,10.75783333,0.103,25.368
US,2008,    Matador Resources Co,MTDR,5.836133333,0.1028,,34.4,98.59,8.32,98.59,8.75,,,,,,,,,0.131,19.196,3.330333333,0.131,19.196
US,2007,    Matador Resources Co,MTDR,,,,,,,,,,,,,,,,,,,,,
US,2006,    Matador Resources Co,MTDR,,,,,,,,,,,,,,,,,,,,,
US,2005,    Matador Resources Co,MTDR,,,,,,,,,,,,,,,,,,,,,
US,2004,    Matador Resources Co,MTDR,,,,,,,,,,,,,,,,,,,,,
US,2003,    Matador Resources Co,MTDR,,,,,,,,,,,,,,,,,,,,,
US,2002,    Matador Resources Co,MTDR,,,,,,,,,,,,,,,,,,,,,
US,2001,    Matador Resources Co,MTDR,,,,,,,,,,,,,,,,,,,,,
US,2000,    Matador Resources Co,MTDR,,,,,,,,,,,,,,,,,,,,,
US,1999,    Matador Resources Co,MTDR,,,,,,,,,,,,,,,,,,,,,
US,1998,    Matador Resources Co,MTDR,,,,,,,,,,,,,,,,,,,,,
US,2018,    Murphy Oil Corp,MUR,172.175,91.749,9.584,422.827,64.2048,2.17,,,1600,325,1275,10.6,22.9,1437.9,1760,2912.717,486.7,2143.6,843.9666667,276.6,921.6
US,2017,    Murphy Oil Corp,MUR,163.536,89.2,9.37,383.722,51.31,2.42,,,1100,0,1100,9.9,21.4,1121.5,1770,2916.422,377,1927.1,698.1833333,210.1,819.3
US,2016,    Murphy Oil Corp,MUR,175.654,103.4,9.227,378.163,42.42,2.12,,,1200,0,1200,569.817,27.787,30.685,2364.278,2992.567,371.5,1878,684.5,207.1,818.1
US,2015,    Murphy Oil Corp,MUR,207.903,126.4,10.234,427.614,48.14,2.24,,,2000,600,1400,18.881,1172.339,29.221,1839.034,3059.475,492.6,1688.8,774.0666667,348.2,783.5
US,2014,    Murphy Oil Corp,MUR,225.973,142.408,9.239,445.956,90.67,3.99,,,2000,450,1550,465.388,582.407,36.236,1917.595,2983.057,472.4,1704.7,756.5166667,341.6,812.1
US,2013,    Murphy Oil Corp,MUR,205.719,135.078,,423.846,93.6,3.26,,,2000,350,1650,26.249,36.74,940.452,1959.371,2962.812,495.6,1153.6,687.8666667,304.1,786.2
US,2012,    Murphy Oil Corp,MUR,194.2783333,112.591,,490.124,97.83,4.17,,,1500,,,0.046,0.099,550.037,1695.065,2245.247,414.8,1137,604.3,267.7,706
US,2011,    Murphy Oil Corp,MUR,179.3875,103.16,,457.365,94.54,4.08,,,1500,162.906,1337.094,350.005,0.094,0.106,249.353,599.558,349.7,1106.1,534.05,238.5,711.6
US,2010,    Murphy Oil Corp,MUR,186.3938333,126.927,,356.801,67.11,4.34,,,1905,340,1565,0.041,689.935,0.099,249.316,939.391,308,883.1,455.1833333,248.3,586
US,2009,    Murphy Oil Corp,MUR,163.05,131.839,,187.266,56.41,2.84,,,1962.5,625,1337.5,0.038,1038.815,65.094,249.274,1353.221,313.4,754.6,439.1666667,270,401.6
US,2008,    Murphy Oil Corp,MUR,127.507,118.254,,55.518,89.16,9.47,,,1962,318.5,1643.5,2.6,0,778.1,248.1,1028.794,173.6,585.6,271.2,122.5,209.2
US,2007,    Murphy Oil Corp,MUR,101.7023333,91.522,,61.082,62.05,14.46,,,1962,718.5,440,5.2,3.1,1265,248.1,1521.4,178.2,590.8,276.6666667,117.6,181.1
US,2006,    Murphy Oil Corp,MUR,100.3606667,87.304,0.513,75.262,51.63,7.55,,,1040,235,771,4.5,7.1,235,598.1,844.7,173.8,531.4,262.3666667,99.1,113.5
US,2005,    Murphy Oil Corp,MUR,116.382,101.349,0.56,90.198,45.25,8.44,,,1000,0,1000,4.5,11.7,0,597.9,614.1,182,230.8,220.4666667,107.3,125.4
US,2004,    Murphy Oil Corp,MUR,120.109,96.74,0.853,109.452,35.92,6.23,,,700,0,700,50.727,13.037,2.622,597.696,664.082,202.8,268.8,247.6,103.9,182.8
US,2003,    Murphy Oil Corp,MUR,119.341,81.931,1.521,215.334,25.27,4.771,,,1062,36.5,1025.5,67.2,486.4,6.4,597.5,1157.5,213.8,449.3,288.683,118.3,333.1
US,2002,    Murphy Oil Corp,MUR,124.7015,73.594,1.619,296.931,23.57,2.93,,,488.322,108.2,380.122,57.1,257.1,6.6,599.1,919.9,231.6,525.2,319.133,107.5,375.4
US,2001,    Murphy Oil Corp,MUR,113.2165,64.365,1.979,281.235,24.92,2.93,,,642.602,50,592.602,48.2,165.2,81.7,273.9,569,246.9,740.1,370.25,101.3,501.2
US,2000,    Murphy Oil Corp,MUR,103.4943333,63.941,1.318,229.412,25.86,3.79,,,455.548,,455.548,,94.217,115.047,,562.001,201.1,697.4,317.3333333,101,521.3
US,1999,    Murphy Oil Corp,MUR,106.1568333,64.395,1.688,240.443,17.08,5.91,,,486.333,,486.333,,29.721,30.712,,393.235,181.7,591.6,280.3,93.6,429
US,1998,    Murphy Oil Corp,MUR,97.61100006,59.12799835,,230.8999939,11.10999966,2.059999943,,,,,,,,,,,278.2999878,609.2999878,379.8500061,162,442
US,2018,    Noble Energy Inc,NBL,353,132,67,922,62.1,2.76,62.1145,2.7597,4000,,4000,0,1500,160,4792,6675,723,7231,1929,323,2579
US,2017,    Noble Energy Inc,NBL,381,131,64,1118,49.84,3.01,49.8004,2.9943,3770,,3770,0,230,1464,4892,6859,686,7680,1965,338,3187
US,2016,    Noble Energy Inc,NBL,420,127,59,1397,40.46,2.42,40.39,2.42,4000,,4000,0,0,1550,3810,7114,552,5308,1437,300,3903
US,2015,    Noble Energy Inc,NBL,355,114,44,1187,45.05,2.44,45.05,2.44,4000,,4000,0,0,1000,6573,7976,496,5549,1421,280,3939
US,2014,    Noble Energy Inc,NBL,298,105,28,992,91.65,3.38,91.58,3.38,4000,,4000,0,0,1000,4784,5784,432,5833,1404,246,3809
US,2013,    Noble Energy Inc,NBL,273,101,22,901,100.38,2.97,100.38,2.97,4000,,4000,200,0,0,4284,4843,435,5828,1406,229,3717
US,2012,    Noble Energy Inc,NBL,239,88,21,774,99.01,2.36,101.58,2.19,4000,,4000,328,200,0,3284,4123,357,4964,1184,198,1582
US,2011,    Noble Energy Inc,NBL,222,58,20,806,97.36,3.37,99.46,3,3000,,,328,528,0,3284,4495,369,5043,1209,207,1786
US,2010,    Noble Energy Inc,NBL,216,66,19,787,75.53,3.4,76.5,3,2100,350,1750,,350,200,1434,1984,365,4361,1092,183,1917
US,2009,    Noble Energy Inc,NBL,210.1666667,64,16,781,66.42,3.45,55.87,2.54,2100,382,1700,0,382,200,1434,2045,336,2904,820,194,2135
US,2008,    Noble Energy Inc,NBL,213.8333333,71,15,767,80.19,5,82.96,5.04,2100,1606,494,25,0,1606,639,2270,311,3315,863.5,199,2385
US,2007,    Noble Energy Inc,NBL,200.062,85.488,,687.444,60.1,5.26,,,2100,1200,900,25,25,1180,650,1880,329.03,3307.468,880.2746667,229.04,2556.057
